ts,model,dtype,tp_size,worker,analyzer,storage_variant,mode,hooks_on,prompt_len,max_tokens,batch_size,n_layers_captured,enable_prefix_caching,enforce_eager,vllm_version,plugin_version,cuda_version,gpu_model,run_id,profile_tier,rep_idx,row,rep_count,gen_lat_mean,wait_lat_mean,analyze_lat_mean,total_lat_mean,prefill_tok_per_sec,decode_tok_per_sec,peak_gpu_mb,artifact_kb_mean,cuda_alloc_mb_max,cuda_peak_alloc_mb_max,cuda_peak_alloc_mb_mean,cuda_reserved_mb_max,cuda_peak_reserved_mb_max,cuda_alloc_delta_mb_max,cuda_alloc_delta_mb_mean,host_rss_mb_max,host_rss_delta_mb_max,gauge.mem.gpu_mb.count,gauge.mem.gpu_mb.sum,gauge.mem.gpu_mb.mean,gauge.mem.gpu_mb.min,gauge.mem.gpu_mb.max,gauge.mem.gpu_mb.std,gauge.mem.gpu_mb.p50,gauge.mem.gpu_mb.p90,gauge.mem.gpu_mb.p99,gauge.mem.host_rss_mb.count,gauge.mem.host_rss_mb.sum,gauge.mem.host_rss_mb.mean,gauge.mem.host_rss_mb.min,gauge.mem.host_rss_mb.max,gauge.mem.host_rss_mb.std,gauge.mem.host_rss_mb.p50,gauge.mem.host_rss_mb.p90,gauge.mem.host_rss_mb.p99,plan_idx,cell_wall_s,timer.hookllm.build_extra.count,timer.hookllm.build_extra.sum,timer.hookllm.build_extra.mean,timer.hookllm.build_extra.min,timer.hookllm.build_extra.max,timer.hookllm.build_extra.std,timer.hookllm.build_extra.p50,timer.hookllm.build_extra.p90,timer.hookllm.build_extra.p99,timer.rpc.get_states.count,timer.rpc.get_states.sum,timer.rpc.get_states.mean,timer.rpc.get_states.min,timer.rpc.get_states.max,timer.rpc.get_states.std,timer.rpc.get_states.p50,timer.rpc.get_states.p90,timer.rpc.get_states.p99,timer.rpc.decompress.count,timer.rpc.decompress.sum,timer.rpc.decompress.mean,timer.rpc.decompress.min,timer.rpc.decompress.max,timer.rpc.decompress.std,timer.rpc.decompress.p50,timer.rpc.decompress.p90,timer.rpc.decompress.p99,timer.hookllm.generate.count,timer.hookllm.generate.sum,timer.hookllm.generate.mean,timer.hookllm.generate.min,timer.hookllm.generate.max,timer.hookllm.generate.std,timer.hookllm.generate.p50,timer.hookllm.generate.p90,timer.hookllm.generate.p99,timer.analyzer.kernel.count,timer.analyzer.kernel.sum,timer.analyzer.kernel.mean,timer.analyzer.kernel.min,timer.analyzer.kernel.max,timer.analyzer.kernel.std,timer.analyzer.kernel.p50,timer.analyzer.kernel.p90,timer.analyzer.kernel.p99,timer.hookllm.analyze.count,timer.hookllm.analyze.sum,timer.hookllm.analyze.mean,timer.hookllm.analyze.min,timer.hookllm.analyze.max,timer.hookllm.analyze.std,timer.hookllm.analyze.p50,timer.hookllm.analyze.p90,timer.hookllm.analyze.p99,gauge.hookllm.prompts.count,gauge.hookllm.prompts.sum,gauge.hookllm.prompts.mean,gauge.hookllm.prompts.min,gauge.hookllm.prompts.max,gauge.hookllm.prompts.std,gauge.hookllm.prompts.p50,gauge.hookllm.prompts.p90,gauge.hookllm.prompts.p99,gauge.rpc.payload_bytes.count,gauge.rpc.payload_bytes.sum,gauge.rpc.payload_bytes.mean,gauge.rpc.payload_bytes.min,gauge.rpc.payload_bytes.max,gauge.rpc.payload_bytes.std,gauge.rpc.payload_bytes.p50,gauge.rpc.payload_bytes.p90,gauge.rpc.payload_bytes.p99,counter.hookllm.generate.calls,counter.hookllm.analyze.calls,timer.hookllm.merge_probes.count,timer.hookllm.merge_probes.sum,timer.hookllm.merge_probes.mean,timer.hookllm.merge_probes.min,timer.hookllm.merge_probes.max,timer.hookllm.merge_probes.std,timer.hookllm.merge_probes.p50,timer.hookllm.merge_probes.p90,timer.hookllm.merge_probes.p99
2026-06-02 16:48:24,Qwen/Qwen2-1.5B-Instruct,float16,1,,,rpc,all_tokens,prefill,256,32,4,,False,True,,,,,,1,0,baseline,3,0.6534156892448664,5.243656535943349e-06,3.098199764887492e-07,0.6534212427213788,1568.0767156380734,196.00958945475918,17211.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1109.8671875,0.0,38,654034.625,17211.4375,17211.4375,17211.4375,0.0,17211.4375,17211.4375,17211.4375,38,42174.953125,1109.8671875,1109.8671875,1109.8671875,0.0,1109.8671875,1109.8671875,1109.8671875,28,226.299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-02 16:51:48,Qwen/Qwen2-1.5B-Instruct,float16,1,,,rpc,all_tokens,prefill,256,1,16,,False,True,,,,,,1,0,baseline,3,0.09016310951362054,4.6798959374427795e-06,2.9336661100387573e-07,0.09016808277616899,45895.852133193934,179.2806723952888,17211.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1109.296875,0.0,5,86057.1875,17211.4375,17211.4375,17211.4375,0.0,17211.4375,17211.4375,17211.4375,5,5546.484375,1109.296875,1109.296875,1109.296875,0.0,1109.296875,1109.296875,1109.296875,29,203.666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-02 16:54:36,Qwen/Qwen2-1.5B-Instruct,float16,1,,,rpc,all_tokens,prefill,256,32,16,,False,True,,,,,,1,0,baseline,3,0.6722578592598438,5.3603822986284895e-06,3.1633923451105755e-07,0.672263535981377,6096.513507590954,762.0641884488692,17211.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1108.72265625,0.0,29,499131.6875,17211.4375,17211.4375,17211.4375,0.0,17211.4375,17211.4375,17211.4375,29,32152.95703125,1108.72265625,1108.72265625,1108.72265625,0.0,1108.72265625,1108.72265625,1108.72265625,30,168.332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-02 16:57:25,Qwen/Qwen2-1.5B-Instruct,float16,1,,,rpc,all_tokens,prefill,1024,1,1,,False,True,,,,,,1,0,baseline,3,0.03600321523845196,4.029522339502971e-06,2.2351741790771484e-07,0.036007468278209366,28645.750864899834,27.974366079003744,17211.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1112.0859375,0.0,2,34422.875,17211.4375,17211.4375,17211.4375,0.0,17211.4375,17211.4375,17211.4375,2,2224.171875,1112.0859375,1112.0859375,1112.0859375,0.0,1112.0859375,1112.0859375,1112.0859375,31,169.532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-02 17:00:31,Qwen/Qwen2-1.5B-Instruct,float16,1,,,rpc,all_tokens,prefill,1024,32,1,,False,True,,,,,,1,0,baseline,3,0.6219984845568737,5.583589275677999e-06,2.201025684674581e-07,0.6220042882487178,1648.7029665820403,51.52196770568876,17211.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1120.25390625,0.0,36,619611.75,17211.4375,17211.4375,17211.4375,0.0,17211.4375,17211.4375,17211.4375,36,40329.140625,1120.25390625,1120.25390625,1120.25390625,0.0,1120.25390625,1120.25390625,1120.25390625,32,185.596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-02 17:03:38,Qwen/Qwen2-1.5B-Instruct,float16,1,,,rpc,all_tokens,prefill,1024,1,4,,False,True,,,,,,1,0,baseline,3,0.08800761960446835,5.8695053060849505e-06,2.4369607369105023e-07,0.08801373280584812,46772.25976124522,45.67603492309104,17211.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1122.2734375,0.0,5,86057.1875,17211.4375,17211.4375,17211.4375,0.0,17211.4375,17211.4375,17211.4375,5,5611.3671875,1122.2734375,1122.2734375,1122.2734375,0.0,1122.2734375,1122.2734375,1122.2734375,33,186.611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-02 17:06:18,Qwen/Qwen2-1.5B-Instruct,float16,1,,,rpc,all_tokens,prefill,1024,32,4,,False,True,,,,,,1,0,baseline,3,0.7555850716307759,5.336788793404897e-06,1.9340465466181436e-07,0.755590601824224,5501.254992222272,171.914218506946,17211.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1124.11328125,0.0,42,722880.375,17211.4375,17211.4375,17211.4375,0.0,17211.4375,17211.4375,17211.4375,42,47212.7578125,1124.11328125,1124.11328125,1124.11328125,0.0,1124.11328125,1124.11328125,1124.11328125,34,159.704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-02 17:09:04,Qwen/Qwen2-1.5B-Instruct,float16,1,,,rpc,all_tokens,prefill,1024,1,16,,False,True,,,,,,1,0,baseline,3,0.2505126893520355,5.630465845266978e-06,2.2320697704950968e-07,0.2505185430248578,65413.02704704774,63.87990922563256,17491.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1121.13671875,0.0,14,244880.125,17491.4375,17491.4375,17491.4375,0.0,17491.4375,17491.4375,17491.4375,14,15695.9140625,1121.13671875,1121.13671875,1121.13671875,0.0,1121.13671875,1121.13671875,1121.13671875,35,166.545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-02 17:26:46,Qwen/Qwen2-1.5B-Instruct,float16,1,,,rpc,all_tokens,prefill,1024,32,16,,False,True,,,,,,1,0,baseline,3,0.9127541448300084,5.863606929779053e-06,3.6973506212234497e-07,0.9127603781720003,18093.35738005709,565.417418126784,17491.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1124.9375,0.0,47,822097.5625,17491.4375,17491.4375,17491.4375,0.0,17491.4375,17491.4375,17491.4375,47,52872.0625,1124.9375,1124.9375,1124.9375,0.0,1124.9375,1124.9375,1124.9375,36,1062.074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-02 17:36:39,Qwen/Qwen2-1.5B-Instruct,float16,1,,,rpc,last_token,prefill,16,1,1,,False,True,,,,,,1,0,plugin_idle,3,0.029275810966889065,5.273148417472839e-06,2.138937513033549e-07,0.02928129800905784,569.7480444341168,35.6092527771323,17211.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1124.5390625,0.0,2,34422.875,17211.4375,17211.4375,17211.4375,0.0,17211.4375,17211.4375,17211.4375,2,2249.078125,1124.5390625,1124.5390625,1124.5390625,0.0,1124.5390625,1124.5390625,1124.5390625,37,592.552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-02 17:39:15,Qwen/Qwen2-1.5B-Instruct,float16,1,,,rpc,last_token,prefill,16,32,1,,False,True,,,,,,1,0,plugin_idle,3,0.6271184450015426,5.260109901428223e-06,2.8312206268310547e-07,0.6271239882335067,25.538625401222856,51.07725080244571,17211.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1124.5390625,0.0,37,636823.1875,17211.4375,17211.4375,17211.4375,0.0,17211.4375,17211.4375,17211.4375,37,41607.9453125,1124.5390625,1124.5390625,1124.5390625,0.0,1124.5390625,1124.5390625,1124.5390625,38,156.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-02 17:42:26,Qwen/Qwen2-1.5B-Instruct,float16,1,,,rpc,last_token,prefill,16,1,4,,False,True,,,,,,1,0,plugin_idle,3,0.061025768828888736,5.540437996387482e-06,2.5952855745951336e-07,0.06103156879544258,1593.1302314052864,99.5706394628304,17211.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1130.7421875,0.0,4,68845.75,17211.4375,17211.4375,17211.4375,0.0,17211.4375,17211.4375,17211.4375,4,4522.96875,1130.7421875,1130.7421875,1130.7421875,0.0,1130.7421875,1130.7421875,1130.7421875,39,191.066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-02 17:45:20,Qwen/Qwen2-1.5B-Instruct,float16,1,,,rpc,last_token,prefill,16,32,4,,False,True,,,,,,1,0,plugin_idle,3,0.6417632518957058,5.080364644527435e-06,2.2662182648976645e-07,0.6417685588821769,99.73909674635695,199.4781934927139,17211.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1130.7421875,0.0,35,602400.3125,17211.4375,17211.4375,17211.4375,0.0,17211.4375,17211.4375,17211.4375,35,39575.9765625,1130.7421875,1130.7421875,1130.7421875,0.0,1130.7421875,1130.7421875,1130.7421875,40,173.306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-02 17:48:29,Qwen/Qwen2-1.5B-Instruct,float16,1,,,rpc,last_token,prefill,16,1,16,,False,True,,,,,,1,0,plugin_idle,3,0.0436792786543568,3.530643880367279e-06,1.4963249365488687e-07,0.04368295893073082,5899.405104028646,368.71281900179036,17211.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1130.7421875,0.0,3,51634.3125,17211.4375,17211.4375,17211.4375,0.0,17211.4375,17211.4375,17211.4375,2,2261.484375,1130.7421875,1130.7421875,1130.7421875,0.0,1130.7421875,1130.7421875,1130.7421875,41,188.878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-02 17:51:43,Qwen/Qwen2-1.5B-Instruct,float16,1,,,rpc,last_token,prefill,16,32,16,,False,True,,,,,,1,0,plugin_idle,3,0.7196538445229331,5.302950739860535e-06,1.8378098805745444e-07,0.7196593312546611,358.48009919713405,716.9601983942681,17211.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1113.08203125,0.0,37,636823.1875,17211.4375,17211.4375,17211.4375,0.0,17211.4375,17211.4375,17211.4375,37,41184.03515625,1113.08203125,1113.08203125,1113.08203125,0.0,1113.08203125,1113.08203125,1113.08203125,42,193.943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-02 17:55:09,Qwen/Qwen2-1.5B-Instruct,float16,1,,,rpc,last_token,prefill,256,1,1,,False,True,,,,,,1,0,plugin_idle,3,0.02946743896851937,4.740121463934581e-06,1.8005569775899252e-07,0.029472359145681064,8724.53119556368,34.08019998267063,17211.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1115.08203125,0.0,2,34422.875,17211.4375,17211.4375,17211.4375,0.0,17211.4375,17211.4375,17211.4375,2,2230.1640625,1115.08203125,1115.08203125,1115.08203125,0.0,1115.08203125,1115.08203125,1115.08203125,43,206.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-02 17:58:22,Qwen/Qwen2-1.5B-Instruct,float16,1,,,rpc,last_token,prefill,256,32,1,,False,True,,,,,,1,0,plugin_idle,3,0.6240809460481008,5.5230533083279925e-06,2.66668697198232e-07,0.6240867357701063,411.2346866802255,51.404335835028185,17211.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1116.80078125,0.0,35,602400.3125,17211.4375,17211.4375,17211.4375,0.0,17211.4375,17211.4375,17211.4375,35,39088.02734375,1116.80078125,1116.80078125,1116.80078125,0.0,1116.80078125,1116.80078125,1116.80078125,44,193.117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-02 18:00:59,Qwen/Qwen2-1.5B-Instruct,float16,1,,,rpc,last_token,prefill,256,1,4,,False,True,,,,,,1,0,plugin_idle,3,0.04300269205123186,3.656993309656779e-06,1.6670674085617065e-07,0.04300651575128237,23859.849515368125,93.20253716940674,17211.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1124.2265625,0.0,2,34422.875,17211.4375,17211.4375,17211.4375,0.0,17211.4375,17211.4375,17211.4375,2,2248.453125,1124.2265625,1124.2265625,1124.2265625,0.0,1124.2265625,1124.2265625,1124.2265625,45,157.576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-02 18:03:57,Qwen/Qwen2-1.5B-Instruct,float16,1,,,rpc,last_token,prefill,256,32,4,,False,True,,,,,,1,0,plugin_idle,3,0.7528638041888674,5.886579553286235e-06,1.831601063410441e-07,0.752869873928527,1371.3153713222807,171.4144214152851,17211.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1124.2265625,0.0,39,671246.0625,17211.4375,17211.4375,17211.4375,0.0,17211.4375,17211.4375,17211.4375,39,43844.8359375,1124.2265625,1124.2265625,1124.2265625,0.0,1124.2265625,1124.2265625,1124.2265625,46,177.426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-02 18:06:55,Qwen/Qwen2-1.5B-Instruct,float16,1,,,rpc,last_token,prefill,256,1,16,,False,True,,,,,,1,0,plugin_idle,3,0.10448619288702805,4.743536313374837e-06,1.862645149230957e-07,0.10449112268785636,39932.548203626626,155.9865164204165,17211.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1132.05078125,0.0,6,103268.625,17211.4375,17211.4375,17211.4375,0.0,17211.4375,17211.4375,17211.4375,6,6792.3046875,1132.05078125,1132.05078125,1132.05078125,0.0,1132.05078125,1132.05078125,1132.05078125,47,178.431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-02 18:10:11,Qwen/Qwen2-1.5B-Instruct,float16,1,,,rpc,last_token,prefill,256,32,16,,False,True,,,,,,1,0,plugin_idle,3,0.6926136435940862,4.963638881842296e-06,2.3655593395233154e-07,0.6926188437889019,5915.878307209812,739.4847884012265,17211.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1132.05078125,0.0,40,688457.5,17211.4375,17211.4375,17211.4375,0.0,17211.4375,17211.4375,17211.4375,40,45282.03125,1132.05078125,1132.05078125,1132.05078125,0.0,1132.05078125,1132.05078125,1132.05078125,48,195.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-02 18:13:12,Qwen/Qwen2-1.5B-Instruct,float16,1,,,rpc,last_token,prefill,1024,1,1,,False,True,,,,,,1,0,plugin_idle,3,0.037147994774083294,4.643574357032776e-06,1.8067657947540283e-07,0.0371528190250198,27611.256762073248,26.964117931712156,17211.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1132.05078125,0.0,2,34422.875,17211.4375,17211.4375,17211.4375,0.0,17211.4375,17211.4375,17211.4375,2,2264.1015625,1132.05078125,1132.05078125,1132.05078125,0.0,1132.05078125,1132.05078125,1132.05078125,49,180.609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-02 18:16:24,Qwen/Qwen2-1.5B-Instruct,float16,1,,,rpc,last_token,prefill,1024,32,1,,False,True,,,,,,1,0,plugin_idle,3,0.6172584112112721,5.486731727917989e-06,2.3655593395233154e-07,0.6172641344989339,1660.7233510334315,51.897604719794735,17211.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1117.3984375,0.0,34,585188.875,17211.4375,17211.4375,17211.4375,0.0,17211.4375,17211.4375,17211.4375,34,37991.546875,1117.3984375,1117.3984375,1117.3984375,0.0,1117.3984375,1117.3984375,1117.3984375,50,192.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-02 18:19:24,Qwen/Qwen2-1.5B-Instruct,float16,1,,,rpc,last_token,prefill,1024,1,4,,False,True,,,,,,1,0,plugin_idle,3,0.09487916808575392,5.39049506187439e-06,3.3310304085413617e-07,0.09488489168385665,43593.8781761131,42.57214665636045,17211.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1117.3984375,0.0,6,103268.625,17211.4375,17211.4375,17211.4375,0.0,17211.4375,17211.4375,17211.4375,6,6704.390625,1117.3984375,1117.3984375,1117.3984375,0.0,1117.3984375,1117.3984375,1117.3984375,51,179.524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-02 18:22:14,Qwen/Qwen2-1.5B-Instruct,float16,1,,,rpc,last_token,prefill,1024,32,4,,False,True,,,,,,1,0,plugin_idle,3,0.6829294022172689,5.749985575675964e-06,1.59566601117452e-07,0.6829353117694458,6008.925491641698,187.77892161380305,17211.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1129.5703125,0.0,40,688457.5,17211.4375,17211.4375,17211.4375,0.0,17211.4375,17211.4375,17211.4375,40,45182.8125,1129.5703125,1129.5703125,1129.5703125,0.0,1129.5703125,1129.5703125,1129.5703125,52,170.465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-02 18:25:18,Qwen/Qwen2-1.5B-Instruct,float16,1,,,rpc,last_token,prefill,1024,1,16,,False,True,,,,,,1,0,plugin_idle,3,0.2539393389597535,5.646298329035441e-06,2.3034711678822836e-07,0.25394521560519934,64535.86348767527,63.02330418718288,17491.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1139.3046875,0.0,14,244880.125,17491.4375,17491.4375,17491.4375,0.0,17491.4375,17491.4375,17491.4375,14,15950.265625,1139.3046875,1139.3046875,1139.3046875,0.0,1139.3046875,1139.3046875,1139.3046875,53,183.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-02 18:28:42,Qwen/Qwen2-1.5B-Instruct,float16,1,,,rpc,last_token,prefill,1024,32,16,,False,True,,,,,,1,0,plugin_idle,3,0.9325385736301541,5.062979956467946e-06,2.2972623507181803e-07,0.9325438663363457,17699.264419243733,553.1020131013667,17491.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1139.3046875,0.0,50,874571.875,17491.4375,17491.4375,17491.4375,0.0,17491.4375,17491.4375,17491.4375,50,56965.234375,1139.3046875,1139.3046875,1139.3046875,0.0,1139.3046875,1139.3046875,1139.3046875,54,204.701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-02 18:31:43,Qwen/Qwen2-1.5B-Instruct,float16,1,,,rpc,all_tokens,prefill,16,1,1,,False,True,,,,,,1,0,plugin_idle,3,0.01967074815183878,3.086713453133901e-06,1.4000882705052695e-07,0.019673974874118965,832.8012317029178,52.05007698143236,17211.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1116.18359375,0.0,1,17211.4375,17211.4375,17211.4375,17211.4375,,,,,1,1116.18359375,1116.18359375,1116.18359375,1116.18359375,,,,,55,180.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-02 18:35:12,Qwen/Qwen2-1.5B-Instruct,float16,1,,,rpc,all_tokens,prefill,16,32,1,,False,True,,,,,,1,0,plugin_idle,3,0.6035104226320982,5.0266583760579424e-06,2.0023435354232788e-07,0.6035156495248278,26.552883488816885,53.10576697763377,17211.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1122.1796875,0.0,30,516343.125,17211.4375,17211.4375,17211.4375,0.0,17211.4375,17211.4375,17211.4375,30,33665.390625,1122.1796875,1122.1796875,1122.1796875,0.0,1122.1796875,1122.1796875,1122.1796875,56,209.573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-02 18:38:36,Qwen/Qwen2-1.5B-Instruct,float16,1,,,rpc,all_tokens,prefill,16,1,4,,False,True,,,,,,1,0,plugin_idle,3,0.06907444136838119,2.637660751740138e-05,5.771095554033915e-07,0.06910139508545399,1104.9183583318802,69.05739739574251,17211.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1122.1796875,0.0,3,51634.3125,17211.4375,17211.4375,17211.4375,0.0,17211.4375,17211.4375,17211.4375,3,3366.5390625,1122.1796875,1122.1796875,1122.1796875,0.0,1122.1796875,1122.1796875,1122.1796875,57,204.054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-02 18:41:58,Qwen/Qwen2-1.5B-Instruct,float16,1,,,rpc,all_tokens,prefill,16,32,4,,False,True,,,,,,1,0,plugin_idle,3,0.6518803943569461,5.270044008890788e-06,2.201025684674581e-07,0.6518858845035235,98.22592836739886,196.45185673479773,17211.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1117.3671875,0.0,37,636823.1875,17211.4375,17211.4375,17211.4375,0.0,17211.4375,17211.4375,17211.4375,37,41342.5859375,1117.3671875,1117.3671875,1117.3671875,0.0,1117.3671875,1117.3671875,1117.3671875,58,201.384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-02 18:45:28,Qwen/Qwen2-1.5B-Instruct,float16,1,,,rpc,all_tokens,prefill,16,1,16,,False,True,,,,,,1,0,plugin_idle,3,0.05234549815456072,5.330269535382588e-06,2.129624287287394e-07,0.052351041386524834,5062.269111018989,316.3918194386868,17211.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1117.3671875,0.0,3,51634.3125,17211.4375,17211.4375,17211.4375,0.0,17211.4375,17211.4375,17211.4375,3,3352.1015625,1117.3671875,1117.3671875,1117.3671875,0.0,1117.3671875,1117.3671875,1117.3671875,59,210.646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
